SiteNum,Spname,LocalRisk,statusredBook,TEX,Spnameindex,distribution,local,endemic,red,invader
9,זרעית השדה,,,poultry,199,0,0,0,0,0
10,זרעית השדה,,,poultry,199,0,0,0,0,0
11,זרעית השדה,,,poultry,199,0,0,0,0,0
12,זרעית השדה,,,poultry,199,0,0,0,0,0
13,זרעית השדה,,,poultry,199,0,0,0,0,0
17,זרעית השדה,,,poultry,199,0,0,0,0,0
18,זרעית השדה,,,poultry,199,0,0,0,0,0
19,זרעית השדה,,,poultry,199,0,0,0,0,0
20,זרעית השדה,,,poultry,199,0,0,0,0,0
21,זרעית השדה,,,poultry,199,0,0,0,0,0
22,זרעית השדה,,,poultry,199,0,0,0,0,0
23,זרעית השדה,,,poultry,199,0,0,0,0,0
24,זרעית השדה,,,poultry,199,0,0,0,0,0
25,זרעית השדה,,,poultry,199,0,0,0,0,0
26,זרעית השדה,,,poultry,199,0,0,0,0,0
27,זרעית השדה,,,poultry,199,0,0,0,0,0
28,זרעית השדה,,,poultry,199,0,0,0,0,0
37,זרעית השדה,,,poultry,199,0,0,0,0,0
40,זרעית השדה,,,poultry,199,0,0,0,0,0
41,זרעית השדה,,,poultry,199,0,0,0,0,0
43,זרעית השדה,,,poultry,199,0,0,0,0,0
44,זרעית השדה,,,poultry,199,0,0,0,0,0
45,זרעית השדה,,,poultry,199,0,0,0,0,0
46,זרעית השדה,,,poultry,199,0,0,0,0,0
47,זרעית השדה,,,poultry,199,0,0,0,0,0
48,זרעית השדה,,,poultry,199,0,0,0,0,0
49,זרעית השדה,,,poultry,199,0,0,0,0,0
51,זרעית השדה,,,poultry,199,0,0,0,0,0
52,זרעית השדה,,,poultry,199,0,0,0,0,0
11,חופית קטנה,,,poultry,200,0,0,0,0,0
11,חופמי צווארון,,,poultry,201,0,0,0,0,0
6,חטפית טורקית,,חולפת נדירה,poultry,202,0,0,0,0,0
31,חטפית טורקית,,חולפת נדירה,poultry,202,0,0,0,0,0
2,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
6,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
10,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
11,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
16,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
21,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
27,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
30,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
31,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
33,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
35,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
36,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
37,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
40,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
48,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
50,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
56,חטפית לבנת עורף,,,poultry,203,0,0,0,0,0
30,חטפית שחורת עורף,,,poultry,204,0,0,0,0,0
1,חכלילית עצים,,,poultry,205,0,0,0,0,0
2,חכלילית עצים,,,poultry,205,0,0,0,0,0
3,חכלילית עצים,,,poultry,205,0,0,0,0,0
4,חכלילית עצים,,,poultry,205,0,0,0,0,0
5,חכלילית עצים,,,poultry,205,0,0,0,0,0
6,חכלילית עצים,,,poultry,205,0,0,0,0,0
7,חכלילית עצים,,,poultry,205,0,0,0,0,0
8,חכלילית עצים,,,poultry,205,0,0,0,0,0
9,חכלילית עצים,,,poultry,205,0,0,0,0,0
10,חכלילית עצים,,,poultry,205,0,0,0,0,0
11,חכלילית עצים,,,poultry,205,0,0,0,0,0
14,חכלילית עצים,,,poultry,205,0,0,0,0,0
15,חכלילית עצים,,,poultry,205,0,0,0,0,0
16,חכלילית עצים,,,poultry,205,0,0,0,0,0
17,חכלילית עצים,,,poultry,205,0,0,0,0,0
18,חכלילית עצים,,,poultry,205,0,0,0,0,0
19,חכלילית עצים,,,poultry,205,0,0,0,0,0
21,חכלילית עצים,,,poultry,205,0,0,0,0,0
24,חכלילית עצים,,,poultry,205,0,0,0,0,0
27,חכלילית עצים,,,poultry,205,0,0,0,0,0
28,חכלילית עצים,,,poultry,205,0,0,0,0,0
29,חכלילית עצים,,,poultry,205,0,0,0,0,0
30,חכלילית עצים,,,poultry,205,0,0,0,0,0
31,חכלילית עצים,,,poultry,205,0,0,0,0,0
32,חכלילית עצים,,,poultry,205,0,0,0,0,0
33,חכלילית עצים,,,poultry,205,0,0,0,0,0
35,חכלילית עצים,,,poultry,205,0,0,0,0,0
36,חכלילית עצים,,,poultry,205,0,0,0,0,0
37,חכלילית עצים,,,poultry,205,0,0,0,0,0
38,חכלילית עצים,,,poultry,205,0,0,0,0,0
39,חכלילית עצים,,,poultry,205,0,0,0,0,0
40,חכלילית עצים,,,poultry,205,0,0,0,0,0
41,חכלילית עצים,,,poultry,205,0,0,0,0,0
42,חכלילית עצים,,,poultry,205,0,0,0,0,0
43,חכלילית עצים,,,poultry,205,0,0,0,0,0
45,חכלילית עצים,,,poultry,205,0,0,0,0,0
46,חכלילית עצים,,,poultry,205,0,0,0,0,0
47,חכלילית עצים,,,poultry,205,0,0,0,0,0
48,חכלילית עצים,,,poultry,205,0,0,0,0,0
49,חכלילית עצים,,,poultry,205,0,0,0,0,0
50,חכלילית עצים,,,poultry,205,0,0,0,0,0
52,חכלילית עצים,,,poultry,205,0,0,0,0,0
53,חכלילית עצים,,,poultry,205,0,0,0,0,0
54,חכלילית עצים,,,poultry,205,0,0,0,0,0
55,חכלילית עצים,,,poultry,205,0,0,0,0,0
56,חכלילית עצים,,,poultry,205,0,0,0,0,0
10,חנקן שחור מצח,,,poultry,206,0,0,0,0,0
22,חנקן שחור מצח,,,poultry,206,0,0,0,0,0
9,חרטומית ביצות,,,poultry,207,0,0,0,0,0
11,חרטומית ביצות,,,poultry,207,0,0,0,0,0
15,חרטומית ביצות,,,poultry,207,0,0,0,0,0
21,חרטומית ביצות,,,poultry,207,0,0,0,0,0
37,חרטומית ביצות,,,poultry,207,0,0,0,0,0
1,יונת בית,,,poultry,208,0,1,0,0,0
2,יונת בית,,,poultry,208,0,1,0,0,0
3,יונת בית,,,poultry,208,0,1,0,0,0
4,יונת בית,,,poultry,208,0,1,0,0,0
5,יונת בית,,,poultry,208,0,1,0,0,0
6,יונת בית,,,poultry,208,0,1,0,0,0
7,יונת בית,,,poultry,208,0,1,0,0,0
8,יונת בית,,,poultry,208,0,1,0,0,0
9,יונת בית,,,poultry,208,0,1,0,0,0
10,יונת בית,,,poultry,208,0,1,0,0,0
11,יונת בית,,,poultry,208,0,1,0,0,0
12,יונת בית,,,poultry,208,0,1,0,0,0
13,יונת בית,,,poultry,208,0,1,0,0,0
14,יונת בית,,,poultry,208,0,1,0,0,0
15,יונת בית,,,poultry,208,0,1,0,0,0
16,יונת בית,,,poultry,208,0,1,0,0,0
17,יונת בית,,,poultry,208,0,1,0,0,0
18,יונת בית,,,poultry,208,0,1,0,0,0
19,יונת בית,,,poultry,208,0,1,0,0,0
20,יונת בית,,,poultry,208,0,1,0,0,0
21,יונת בית,,,poultry,208,0,1,0,0,0
22,יונת בית,,,poultry,208,0,1,0,0,0
23,יונת בית,,,poultry,208,0,1,0,0,0
24,יונת בית,,,poultry,208,0,1,0,0,0
25,יונת בית,,,poultry,208,0,1,0,0,0
26,יונת בית,,,poultry,208,0,1,0,0,0
27,יונת בית,,,poultry,208,0,1,0,0,0
28,יונת בית,,,poultry,208,0,1,0,0,0
29,יונת בית,,,poultry,208,0,1,0,0,0
30,יונת בית,,,poultry,208,0,1,0,0,0
31,יונת בית,,,poultry,208,0,1,0,0,0
32,יונת בית,,,poultry,208,0,1,0,0,0
33,יונת בית,,,poultry,208,0,1,0,0,0
34,יונת בית,,,poultry,208,0,1,0,0,0
35,יונת בית,,,poultry,208,0,1,0,0,0
36,יונת בית,,,poultry,208,0,1,0,0,0
37,יונת בית,,,poultry,208,0,1,0,0,0
38,יונת בית,,,poultry,208,0,1,0,0,0
39,יונת בית,,,poultry,208,0,1,0,0,0
40,יונת בית,,,poultry,208,0,1,0,0,0
41,יונת בית,,,poultry,208,0,1,0,0,0
42,יונת בית,,,poultry,208,0,1,0,0,0
43,יונת בית,,,poultry,208,0,1,0,0,0
44,יונת בית,,,poultry,208,0,1,0,0,0
45,יונת בית,,,poultry,208,0,1,0,0,0
46,יונת בית,,,poultry,208,0,1,0,0,0
47,יונת בית,,,poultry,208,0,1,0,0,0
48,יונת בית,,,poultry,208,0,1,0,0,0
49,יונת בית,,,poultry,208,0,1,0,0,0
50,יונת בית,,,poultry,208,0,1,0,0,0
51,יונת בית,,,poultry,208,0,1,0,0,0
52,יונת בית,,,poultry,208,0,1,0,0,0
53,יונת בית,,,poultry,208,0,1,0,0,0
54,יונת בית,,,poultry,208,0,1,0,0,0
55,יונת בית,,,poultry,208,0,1,0,0,0
56,יונת בית,,,poultry,208,0,1,0,0,0
57,יונת בית,,,poultry,208,0,1,0,0,0
58,יונת בית,,,poultry,208,0,1,0,0,0
1,כחול חזה,,,poultry,209,0,0,0,0,0
2,כחול חזה,,,poultry,209,0,0,0,0,0
6,כחול חזה,,,poultry,209,0,0,0,0,0
7,כחול חזה,,,poultry,209,0,0,0,0,0
9,כחול חזה,,,poultry,209,0,0,0,0,0
10,כחול חזה,,,poultry,209,0,0,0,0,0
11,כחול חזה,,,poultry,209,0,0,0,0,0
14,כחול חזה,,,poultry,209,0,0,0,0,0
15,כחול חזה,,,poultry,209,0,0,0,0,0
16,כחול חזה,,,poultry,209,0,0,0,0,0
17,כחול חזה,,,poultry,209,0,0,0,0,0
18,כחול חזה,,,poultry,209,0,0,0,0,0
19,כחול חזה,,,poultry,209,0,0,0,0,0
21,כחול חזה,,,poultry,209,0,0,0,0,0
22,כחול חזה,,,poultry,209,0,0,0,0,0
23,כחול חזה,,,poultry,209,0,0,0,0,0
24,כחול חזה,,,poultry,209,0,0,0,0,0
27,כחול חזה,,,poultry,209,0,0,0,0,0
28,כחול חזה,,,poultry,209,0,0,0,0,0
31,כחול חזה,,,poultry,209,0,0,0,0,0
32,כחול חזה,,,poultry,209,0,0,0,0,0
35,כחול חזה,,,poultry,209,0,0,0,0,0
36,כחול חזה,,,poultry,209,0,0,0,0,0
37,כחול חזה,,,poultry,209,0,0,0,0,0
38,כחול חזה,,,poultry,209,0,0,0,0,0
39,כחול חזה,,,poultry,209,0,0,0,0,0
40,כחול חזה,,,poultry,209,0,0,0,0,0
41,כחול חזה,,,poultry,209,0,0,0,0,0
42,כחול חזה,,,poultry,209,0,0,0,0,0
43,כחול חזה,,,poultry,209,0,0,0,0,0
45,כחול חזה,,,poultry,209,0,0,0,0,0
46,כחול חזה,,,poultry,209,0,0,0,0,0
47,כחול חזה,,,poultry,209,0,0,0,0,0
48,כחול חזה,,,poultry,209,0,0,0,0,0
49,כחול חזה,,,poultry,209,0,0,0,0,0
52,כחול חזה,,,poultry,209,0,0,0,0,0
1,כחליל האספסת,,,butterflies,210,0,1,0,0,0
2,כחליל האספסת,,,butterflies,210,0,1,0,0,0
6,כחליל האספסת,,,butterflies,210,0,1,0,0,0
10,כחליל האספסת,,,butterflies,210,0,1,0,0,0
11,כחליל האספסת,,,butterflies,210,0,1,0,0,0
14,כחליל האספסת,,,butterflies,210,0,1,0,0,0
15,כחליל האספסת,,,butterflies,210,0,1,0,0,0
16,כחליל האספסת,,,butterflies,210,0,1,0,0,0
17,כחליל האספסת,,,butterflies,210,0,1,0,0,0
18,כחליל האספסת,,,butterflies,210,0,1,0,0,0
19,כחליל האספסת,,,butterflies,210,0,1,0,0,0
21,כחליל האספסת,,,butterflies,210,0,1,0,0,0
22,כחליל האספסת,,,butterflies,210,0,1,0,0,0
23,כחליל האספסת,,,butterflies,210,0,1,0,0,0
24,כחליל האספסת,,,butterflies,210,0,1,0,0,0
26,כחליל האספסת,,,butterflies,210,0,1,0,0,0
27,כחליל האספסת,,,butterflies,210,0,1,0,0,0
28,כחליל האספסת,,,butterflies,210,0,1,0,0,0
29,כחליל האספסת,,,butterflies,210,0,1,0,0,0
30,כחליל האספסת,,,butterflies,210,0,1,0,0,0
32,כחליל האספסת,,,butterflies,210,0,1,0,0,0
33,כחליל האספסת,,,butterflies,210,0,1,0,0,0
34,כחליל האספסת,,,butterflies,210,0,1,0,0,0
35,כחליל האספסת,,,butterflies,210,0,1,0,0,0
36,כחליל האספסת,,,butterflies,210,0,1,0,0,0
37,כחליל האספסת,,,butterflies,210,0,1,0,0,0
38,כחליל האספסת,,,butterflies,210,0,1,0,0,0
39,כחליל האספסת,,,butterflies,210,0,1,0,0,0
40,כחליל האספסת,,,butterflies,210,0,1,0,0,0
41,כחליל האספסת,,,butterflies,210,0,1,0,0,0
42,כחליל האספסת,,,butterflies,210,0,1,0,0,0
43,כחליל האספסת,,,butterflies,210,0,1,0,0,0
44,כחליל האספסת,,,butterflies,210,0,1,0,0,0
45,כחליל האספסת,,,butterflies,210,0,1,0,0,0
46,כחליל האספסת,,,butterflies,210,0,1,0,0,0
47,כחליל האספסת,,,butterflies,210,0,1,0,0,0
48,כחליל האספסת,,,butterflies,210,0,1,0,0,0
49,כחליל האספסת,,,butterflies,210,0,1,0,0,0
50,כחליל האספסת,,,butterflies,210,0,1,0,0,0
51,כחליל האספסת,,,butterflies,210,0,1,0,0,0
52,כחליל האספסת,,,butterflies,210,0,1,0,0,0
53,כחליל האספסת,,,butterflies,210,0,1,0,0,0
54,כחליל האספסת,,,butterflies,210,0,1,0,0,0
55,כחליל האספסת,,,butterflies,210,0,1,0,0,0
56,כחליל האספסת,,,butterflies,210,0,1,0,0,0
57,כחליל האספסת,,,butterflies,210,0,1,0,0,0
58,כחליל האספסת,,,butterflies,210,0,1,0,0,0
1,כחליל האפון,,,butterflies,211,0,1,0,0,0
2,כחליל האפון,,,butterflies,211,0,1,0,0,0
6,כחליל האפון,,,butterflies,211,0,1,0,0,0
7,כחליל האפון,,,butterflies,211,0,1,0,0,0
10,כחליל האפון,,,butterflies,211,0,1,0,0,0
11,כחליל האפון,,,butterflies,211,0,1,0,0,0
14,כחליל האפון,,,butterflies,211,0,1,0,0,0
16,כחליל האפון,,,butterflies,211,0,1,0,0,0
22,כחליל האפון,,,butterflies,211,0,1,0,0,0
26,כחליל האפון,,,butterflies,211,0,1,0,0,0
28,כחליל האפון,,,butterflies,211,0,1,0,0,0
29,כחליל האפון,,,butterflies,211,0,1,0,0,0
31,כחליל האפון,,,butterflies,211,0,1,0,0,0
32,כחליל האפון,,,butterflies,211,0,1,0,0,0
33,כחליל האפון,,,butterflies,211,0,1,0,0,0
35,כחליל האפון,,,butterflies,211,0,1,0,0,0
36,כחליל האפון,,,butterflies,211,0,1,0,0,0
37,כחליל האפון,,,butterflies,211,0,1,0,0,0
38,כחליל האפון,,,butterflies,211,0,1,0,0,0
40,כחליל האפון,,,butterflies,211,0,1,0,0,0
41,כחליל האפון,,,butterflies,211,0,1,0,0,0
42,כחליל האפון,,,butterflies,211,0,1,0,0,0
46,כחליל האפון,,,butterflies,211,0,1,0,0,0
47,כחליל האפון,,,butterflies,211,0,1,0,0,0
48,כחליל האפון,,,butterflies,211,0,1,0,0,0
49,כחליל האפון,,,butterflies,211,0,1,0,0,0
51,כחליל האפון,,,butterflies,211,0,1,0,0,0
52,כחליל האפון,,,butterflies,211,0,1,0,0,0
54,כחליל האפון,,,butterflies,211,0,1,0,0,0
55,כחליל האפון,,,butterflies,211,0,1,0,0,0
56,כחליל האפון,,,butterflies,211,0,1,0,0,0
1,כחליל החומעה,,,butterflies,212,0,1,0,0,0
2,כחליל החומעה,,,butterflies,212,0,1,0,0,0
6,כחליל החומעה,,,butterflies,212,0,1,0,0,0
9,כחליל החומעה,,,butterflies,212,0,1,0,0,0
10,כחליל החומעה,,,butterflies,212,0,1,0,0,0
11,כחליל החומעה,,,butterflies,212,0,1,0,0,0
14,כחליל החומעה,,,butterflies,212,0,1,0,0,0
15,כחליל החומעה,,,butterflies,212,0,1,0,0,0
16,כחליל החומעה,,,butterflies,212,0,1,0,0,0
18,כחליל החומעה,,,butterflies,212,0,1,0,0,0
19,כחליל החומעה,,,butterflies,212,0,1,0,0,0
20,כחליל החומעה,,,butterflies,212,0,1,0,0,0
21,כחליל החומעה,,,butterflies,212,0,1,0,0,0
22,כחליל החומעה,,,butterflies,212,0,1,0,0,0
23,כחליל החומעה,,,butterflies,212,0,1,0,0,0
24,כחליל החומעה,,,butterflies,212,0,1,0,0,0
26,כחליל החומעה,,,butterflies,212,0,1,0,0,0
27,כחליל החומעה,,,butterflies,212,0,1,0,0,0
28,כחליל החומעה,,,butterflies,212,0,1,0,0,0
31,כחליל החומעה,,,butterflies,212,0,1,0,0,0
32,כחליל החומעה,,,butterflies,212,0,1,0,0,0
33,כחליל החומעה,,,butterflies,212,0,1,0,0,0
34,כחליל החומעה,,,butterflies,212,0,1,0,0,0
36,כחליל החומעה,,,butterflies,212,0,1,0,0,0
37,כחליל החומעה,,,butterflies,212,0,1,0,0,0
38,כחליל החומעה,,,butterflies,212,0,1,0,0,0
39,כחליל החומעה,,,butterflies,212,0,1,0,0,0
40,כחליל החומעה,,,butterflies,212,0,1,0,0,0
41,כחליל החומעה,,,butterflies,212,0,1,0,0,0
42,כחליל החומעה,,,butterflies,212,0,1,0,0,0
43,כחליל החומעה,,,butterflies,212,0,1,0,0,0
44,כחליל החומעה,,,butterflies,212,0,1,0,0,0
45,כחליל החומעה,,,butterflies,212,0,1,0,0,0
46,כחליל החומעה,,,butterflies,212,0,1,0,0,0
47,כחליל החומעה,,,butterflies,212,0,1,0,0,0
49,כחליל החומעה,,,butterflies,212,0,1,0,0,0
50,כחליל החומעה,,,butterflies,212,0,1,0,0,0
51,כחליל החומעה,,,butterflies,212,0,1,0,0,0
52,כחליל החומעה,,,butterflies,212,0,1,0,0,0
53,כחליל החומעה,,,butterflies,212,0,1,0,0,0
1,כחליל מקושט,,,butterflies,213,0,1,0,0,0
16,כחליל מקושט,,,butterflies,213,0,1,0,0,0
32,כחליל מקושט,,,butterflies,213,0,1,0,0,0
38,כחליל מקושט,,,butterflies,213,0,1,0,0,0
40,כחליל מקושט,,,butterflies,213,0,1,0,0,0
46,כחליל מקושט,,,butterflies,213,0,1,0,0,0
47,כחליל מקושט,,,butterflies,213,0,1,0,0,0
49,כחליל מקושט,,,butterflies,213,0,1,0,0,0
52,כחליל מקושט,,,butterflies,213,0,1,0,0,0
1,כחליל קליאופטרה,,"מין נדיר, בסיכון",butterflies,214,0,1,0,1,0
1,לבנין הכרוב,,,butterflies,215,0,1,0,0,0
30,לבנין הכרוב,,,butterflies,215,0,1,0,0,0
32,לבנין הכרוב,,,butterflies,215,0,1,0,0,0
33,לבנין הכרוב,,,butterflies,215,0,1,0,0,0
37,לבנין הכרוב,,,butterflies,215,0,1,0,0,0
38,לבנין הכרוב,,,butterflies,215,0,1,0,0,0
40,לבנין הכרוב,,,butterflies,215,0,1,0,0,0
55,לבנין הכרוב,,,butterflies,215,0,1,0,0,0
1,לבנין הצלף,,,butterflies,216,0,0,0,0,0
2,לבנין הצלף,,,butterflies,216,0,0,0,0,0
6,לבנין הצלף,,,butterflies,216,0,0,0,0,0
7,לבנין הצלף,,,butterflies,216,0,0,0,0,0
9,לבנין הצלף,,,butterflies,216,0,0,0,0,0
10,לבנין הצלף,,,butterflies,216,0,0,0,0,0
11,לבנין הצלף,,,butterflies,216,0,0,0,0,0
13,לבנין הצלף,,,butterflies,216,0,0,0,0,0
14,לבנין הצלף,,,butterflies,216,0,0,0,0,0
15,לבנין הצלף,,,butterflies,216,0,0,0,0,0
16,לבנין הצלף,,,butterflies,216,0,0,0,0,0
17,לבנין הצלף,,,butterflies,216,0,0,0,0,0
18,לבנין הצלף,,,butterflies,216,0,0,0,0,0
19,לבנין הצלף,,,butterflies,216,0,0,0,0,0
20,לבנין הצלף,,,butterflies,216,0,0,0,0,0
21,לבנין הצלף,,,butterflies,216,0,0,0,0,0
22,לבנין הצלף,,,butterflies,216,0,0,0,0,0
23,לבנין הצלף,,,butterflies,216,0,0,0,0,0
26,לבנין הצלף,,,butterflies,216,0,0,0,0,0
27,לבנין הצלף,,,butterflies,216,0,0,0,0,0
28,לבנין הצלף,,,butterflies,216,0,0,0,0,0
29,לבנין הצלף,,,butterflies,216,0,0,0,0,0
32,לבנין הצלף,,,butterflies,216,0,0,0,0,0
37,לבנין הצלף,,,butterflies,216,0,0,0,0,0
38,לבנין הצלף,,,butterflies,216,0,0,0,0,0
39,לבנין הצלף,,,butterflies,216,0,0,0,0,0
40,לבנין הצלף,,,butterflies,216,0,0,0,0,0
41,לבנין הצלף,,,butterflies,216,0,0,0,0,0
42,לבנין הצלף,,,butterflies,216,0,0,0,0,0
43,לבנין הצלף,,,butterflies,216,0,0,0,0,0
44,לבנין הצלף,,,butterflies,216,0,0,0,0,0
45,לבנין הצלף,,,butterflies,216,0,0,0,0,0
46,לבנין הצלף,,,butterflies,216,0,0,0,0,0
47,לבנין הצלף,,,butterflies,216,0,0,0,0,0
48,לבנין הצלף,,,butterflies,216,0,0,0,0,0
49,לבנין הצלף,,,butterflies,216,0,0,0,0,0
50,לבנין הצלף,,,butterflies,216,0,0,0,0,0
51,לבנין הצלף,,,butterflies,216,0,0,0,0,0
52,לבנין הצלף,,,butterflies,216,0,0,0,0,0
53,לבנין הצלף,,,butterflies,216,0,0,0,0,0
1,לבנין הצנון,,,butterflies,217,0,0,0,0,0
2,לבנין הצנון,,,butterflies,217,0,0,0,0,0
9,לבנין הצנון,,,butterflies,217,0,0,0,0,0
10,לבנין הצנון,,,butterflies,217,0,0,0,0,0
11,לבנין הצנון,,,butterflies,217,0,0,0,0,0
14,לבנין הצנון,,,butterflies,217,0,0,0,0,0
15,לבנין הצנון,,,butterflies,217,0,0,0,0,0
16,לבנין הצנון,,,butterflies,217,0,0,0,0,0
24,לבנין הצנון,,,butterflies,217,0,0,0,0,0
26,לבנין הצנון,,,butterflies,217,0,0,0,0,0
27,לבנין הצנון,,,butterflies,217,0,0,0,0,0
28,לבנין הצנון,,,butterflies,217,0,0,0,0,0
30,לבנין הצנון,,,butterflies,217,0,0,0,0,0
31,לבנין הצנון,,,butterflies,217,0,0,0,0,0
32,לבנין הצנון,,,butterflies,217,0,0,0,0,0
33,לבנין הצנון,,,butterflies,217,0,0,0,0,0
34,לבנין הצנון,,,butterflies,217,0,0,0,0,0
35,לבנין הצנון,,,butterflies,217,0,0,0,0,0
36,לבנין הצנון,,,butterflies,217,0,0,0,0,0
37,לבנין הצנון,,,butterflies,217,0,0,0,0,0
38,לבנין הצנון,,,butterflies,217,0,0,0,0,0
39,לבנין הצנון,,,butterflies,217,0,0,0,0,0
40,לבנין הצנון,,,butterflies,217,0,0,0,0,0
41,לבנין הצנון,,,butterflies,217,0,0,0,0,0
42,לבנין הצנון,,,butterflies,217,0,0,0,0,0
43,לבנין הצנון,,,butterflies,217,0,0,0,0,0
45,לבנין הצנון,,,butterflies,217,0,0,0,0,0
46,לבנין הצנון,,,butterflies,217,0,0,0,0,0
47,לבנין הצנון,,,butterflies,217,0,0,0,0,0
48,לבנין הצנון,,,butterflies,217,0,0,0,0,0
49,לבנין הצנון,,,butterflies,217,0,0,0,0,0
51,לבנין הצנון,,,butterflies,217,0,0,0,0,0
52,לבנין הצנון,,,butterflies,217,0,0,0,0,0
53,לבנין הצנון,,,butterflies,217,0,0,0,0,0
54,לבנין הצנון,,,butterflies,217,0,0,0,0,0
55,לבנין הצנון,,,butterflies,217,0,0,0,0,0
56,לבנין הצנון,,,butterflies,217,0,0,0,0,0
57,לבנין הצנון,,,butterflies,217,0,0,0,0,0
58,לבנין הצנון,,,butterflies,217,0,0,0,0,0
1,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
2,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
3,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
4,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
5,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
6,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
7,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
8,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
9,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
10,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
11,לבנין הרכפה,,,butterflies,218,0,1,0,0,0
